"","X","time","text","user_followers","user_verified","likes","retweets"
"1446","3655","12/31/2022, 20:27:06","A total of 5,100,000 steps completed during 2022, so for me at 71 years old  that was a very successful year.🙂… https://t.co/8HnrAXajEn",3751,0,14,0
"1447","6848","01/02/2023, 23:59:14","@MilanVujcich @iamlauwolff diet probably ocnsisted of cereal, toast, pop, chips then mums dinner",2195,0,1,0
"1448","993","01/02/2023, 23:47:17","2023 OMG snack in 3…2…1 💥
.
#mexicanfood #pdxfoodie #pdxtacos #burritos #tacos #happycustomers #pdxcustomer #foodie… https://t.co/9noyoJXFrz",11,0,0,0
"1449","614","01/01/2023, 23:20:44","Asian sausage and sausage juice tasting sessions at https://t.co/KaDYQrUwRe 😜🍆💦👍👍👍 https://t.co/8un9Oqoynp",8988,0,35,3
"1450","8687","01/01/2023, 23:21:16","I think I wanna be a vegetarian again",12,0,0,0
"1451","431","01/01/2023, 23:58:35","Is dinner ready? https://t.co/8wzGJIy9xi",4433,0,5,0
"1452","13791","01/04/2023, 23:53:16","@awcellxz_ start your day with a smile, don't miss your lunch &amp; may the day you live your day be a beautiful day, a… https://t.co/tKW6zZ6uLX",3411,0,1,0
"1453","7588","12/31/2022, 17:31:03","Make @HavanaChicago a stop on your next visit to #Chicago! Enjoy #lunch, #dinner and #drinks in this fun #artdeco r… https://t.co/oEtmp2KUfz",880,0,0,2
"1454","11397","01/04/2023, 23:55:40","Can’t decide what I want for dinner , definitely don’t feel like cooking",450,0,0,0
"1455","8639","01/01/2023, 23:45:00","Pumpkin, Chickpea  &amp; Red Lentil Stew - A hearty, fall-flavored, vegetarian stew, perfect for cold nights. This one… https://t.co/Ftd4O9hwGk",7357,0,1,0
"1456","11631","01/03/2023, 23:58:43","@babycaroline6_ You baby,  are delicious",0,0,3,0
"1457","14938","01/03/2023, 13:40:22","Come and experience the grand and luxury interiors! Enjoy the tasty foods and desserts made out of UK chef special!… https://t.co/1SFir1B1Z8",82,0,0,0
"1458","8695","01/01/2023, 23:13:38","@sad_and_sapphic let’s make @McDonalds give us vegetarian options here in the states",152,0,1,0
"1459","9603","01/04/2023, 23:58:53","yall ever convince urself there’s bugs growing in ur food so u genuinely cant eat it &amp; throw it out",10554,0,986,48
"1460","13154","01/04/2023, 18:41:36","Get $15 off $25 with my code eats-fn62rh89ue with Uber eats. It’s a nasty day who wants to head out when u can get… https://t.co/5UUMd9a27h",19,0,0,0
"1461","4317","01/02/2023, 22:20:11","😀Vegetarian Turkish Pide😀
This Turkish pide recipe is sometimes called Turkish pizza. It’s an oval flatbread made w… https://t.co/DKrN4wTYsR",7617,0,1,2
"1462","4952","01/02/2023, 17:14:02","Try our delectable Daal Fry, chana daal cooked in butter and spices, making every bite irresistibly delicious.… https://t.co/mXIYo4Lrkp",3,0,0,0
"1463","961","01/01/2023, 23:59:24","COOK THESE NIGGAS",444,0,0,0
"1464","285","12/31/2022, 12:00:07","Industrial meat is leaving a trail of destruction all over the world.

One of the most useful things everyone can d… https://t.co/aTpxcG6jQK",1902867,1,1448,520
"1465","11438","01/03/2023, 22:42:50","I'm a full-time writer, but I'm also a full-time wife! 

#marriedlife #cooking #writerslife https://t.co/J6vVuWN21e",59,0,1,0
"1466","11478","01/03/2023, 20:59:01","😍Arugula Salad with Olives, Pancetta and Parmesan😍
This recipe is so simple to make, and it’s shockingly delicious!… https://t.co/nd2mJcRFiJ",7617,0,4,5
"1467","11348","01/04/2023, 23:58:16","I love cooking",437,0,0,0
"1468","14526","01/03/2023, 23:57:16","Bunnicula, the cute little rabbit that lives a happy existence as a vegetarian vampire.",1246,0,1,0
"1469","9193","12/29/2022, 09:25:54","order now...#chickencurry #chickenbiryani #healthyfood #seafood #homemade #bhfyp #tastyfood #foodpics #foodlove… https://t.co/ECeNiMQTzk",2,0,0,0
"1470","956","01/01/2023, 14:02:31","Veganuary starts today! Are you participating this year? 🎉🌱

👉 If you haven't signed up yet, it's free and you can… https://t.co/Hy92UVbzjK",20581,0,202,74
"1471","914","01/01/2023, 19:14:43","What if…

people, who loved eating plants, got them tattooed on their arms and biceps etc., like they did everythin… https://t.co/C7PWYbbDat",263,0,0,0
"1472","1045","12/31/2022, 23:59:14","Happy New Year

Enjoy your 2023 with McBerry Cakes 

#mcberry #mcberrycakes #yummy #Christmas #MerryChristmas… https://t.co/0osuKMEv0N",541,0,11,5
"1473","9202","12/29/2022, 02:36:51","Just feel it melt in your mouth!
Ghee Roast @perambursrisrinivasa

Visit us : https://t.co/LTsHmvL7bm
Contact us: +… https://t.co/2LlWzeNwoQ",1,0,0,0
"1474","9195","12/29/2022, 09:23:37","order now...#chickencurry #chickenbiryani #healthyfood #seafood #homemade #bhfyp #tastyfood #foodpics #foodlove… https://t.co/T3zdIZfcNn",2,0,0,0
"1475","3065","12/31/2022, 23:44:40","- Family and Friends.
- nature and grounding practice.
- learning about meditation and spirituality.
- Healthy new… https://t.co/MoGcB7CBQj",1872,0,3,0
"1476","8381","01/02/2023, 20:08:19","#Pizza #calzone #food #restaurant #Vermont @ Rocky's NY Pizza &amp; Ice Cream https://t.co/KElDeMwzqk",889,0,1,0
"1477","6068","12/31/2022, 05:38:59","Join the Best #app to share your #Best #food content.
=&gt; https://t.co/ot3FRpWEq1 
#bbq #beef #rind #best #ultimate… https://t.co/PtZi2HJQj6",3351,0,0,0
"1478","9717","01/04/2023, 23:58:00","A classic #Kenyan delicacy, #African Irio is a savoury mash of peas and potatoes, cooked with aromatics. Nourishing… https://t.co/igf8ml3Tkz",92737,1,11,1
"1479","6724","12/31/2022, 23:57:03","Thought it fitting that my final tweet for 2022 is a photo of the #vegan pizza I had for dinner. Ending the year as… https://t.co/FH86ZXjUOp",21246,0,42,1
"1480","2993","01/02/2023, 19:52:41","I’ve discovered that @DennysDiner makes an Amazing strawberry milkshake because they add strawberry syrup &amp; preserves!! 😋🍓❤️ #yummy",7848,0,3,0
"1481","9986","01/04/2023, 18:54:10","Grilled Oat Sandwich

https://t.co/FoXIde56BX

#food #foodporn #foodie #instafood #foodphotography #foodstagram… https://t.co/nqm7VG8icv",3323,0,11,4
"1482","7032","01/01/2023, 23:43:36","New Year's day dinner, family and friends grateful for the blessings that surround....
#EverGrateful 2023-01-01
-
-… https://t.co/DTJgybcglZ",169,0,0,0
"1483","4140","12/31/2022, 20:49:54","Second attempt at beef goulash = yum #cooking https://t.co/C8QQWRWVxP https://t.co/jph5OVt7u0",8616,0,6,0
"1484","10894","01/03/2023, 17:36:48","Turmeric has also been used as a traditional medicine in China and India since ancient times. In medieval Europe, t… https://t.co/6XNNFCZ6az",3,0,0,0
"1485","12144","01/04/2023, 23:54:35","We made homemade pizza &amp; a frozen cake.. this girl lovessss Elsa.",313,0,1,0
"1486","10791","01/04/2023, 22:46:19","If you’re looking for rustic flavorful healthy and perfectly seasoned food that you feel good eating, check out… https://t.co/eAlGdHAkdz",55,0,0,0
"1487","5016","12/31/2022, 23:55:36","My man &amp; friends are all out of town, so a homemade espresso martini, face mask &amp; a book it is. 

Not mad about it 🖤 https://t.co/SKdQQzIwhn",1262,0,2,0
"1488","377","01/01/2023, 23:44:32","Making some homemade street tacos and nachos tonight to put myself in food coma by halftime of my ravens games so I don’t have to suffer.",310,0,0,0
"1489","4621","01/02/2023, 23:57:49","How do you say delicious?
How do you say delovely?
How do you say delectable?
How do you say devine?
How do you say… https://t.co/C4XUexh3S5",196,0,1,0
"1490","14462","01/04/2023, 19:36:55","@Marnis1971 @VirginAtlantic Yes this was economies offering or chicken curry.....all vile - mco to lhr 14/12 why wo… https://t.co/ZOEG7YRT9Q",1947,0,0,0
"1491","3910","01/01/2023, 23:58:21","@lanetaylor65 I am very sorry. I did not know that’s what home cooking meant lol",190,0,0,0
"1492","1172","12/31/2022, 23:55:12","Eating #healthy can be pretty far down the list for busy #moms. Let's make it simple. https://t.co/Gob36G2ZLf",140,0,1,0
"1493","3819","12/31/2022, 23:57:55","@Kyle__Boone Yep. We are happy to play there. Home cooking is great!!!",87,0,0,0
"1494","7874","12/31/2022, 23:58:31","@iowahawkblog Money
Stocks
Pizza

One of these things does not belong with the others…",539,0,0,0
"1495","13008","01/04/2023, 00:48:03","(Created by A.I.) rottweiler eating an apple, Portrait - See all 4 images or create your own on Web or PC:… https://t.co/StFvBayObZ",801,0,1,0
"1496","3587","12/31/2022, 23:02:12","Healthy Heart Long Life 2023
See Full Details: https://t.co/rGX4MG228W
.
.
#heart #Health #healthcare #healthy… https://t.co/d5xkceoaTF",51,0,0,0
"1497","10715","01/04/2023, 23:55:23","Stocking your pantry and fridge with nourishing food staples is one of the simplest and most effective ways to stic… https://t.co/NRAKh7QLbF",42,0,0,0
"1498","2475","12/31/2022, 19:00:33","Wishing you all a year full of joy and happiness. Happy New Year!

#HappyNewYear #NewYear #SimplySufi… https://t.co/uZo8QsHZDg",110,0,0,0
"1499","1101","12/31/2022, 23:51:19","Are there HEALTHY food choices at Dunkin Donuts?

Watch the video:
https://t.co/IaNl5M6q23
LIKE ▪️ SHARE ▪️ COMMENT https://t.co/ASXZik0sDW",7138,0,0,0
"1500","3738","01/02/2023, 22:00:47","We have the perfect salad for you! First things first, commit to eating better this year. Start with a Cabo Salad.… https://t.co/8OJlwjsXmB",136,0,1,0
"1501","10794","01/04/2023, 22:44:34","Produce Rx programs are gaining popularity among those hoping to improve access to healthy food. However, new resea… https://t.co/R8mJ95iNdV",680,0,2,1
"1502","8143","12/31/2022, 23:17:44","I’m happy to share that I’m starting a new position as President at Ugo Pizzeria! #pizza #pizzeria #pizzalover… https://t.co/pp2l6aUAhs",269,0,1,0
"1503","4700","12/31/2022, 22:32:17","First #attempt #dehydrating #fruit came out #delicious https://t.co/xDGB8r7fRZ",3460,0,0,0
"1504","9532","01/04/2023, 23:59:47","Serious question: Do they heat up the food on airplanes with human farts?",65,0,0,0
"1505","6406","12/31/2022, 10:53:18","Brand Identity (Logo) |  Overview ParcelHub Global Limited
Creative Hand: @thekreativehand

#Fpk #fpkreations… https://t.co/InawCpqGII",198,0,5,5
"1506","14410","01/04/2023, 19:40:40","Staying in?
Stay warm and cosy and enjoy some #comfortfood delivered to your door.

Use code deal23 and enjoy £5 of… https://t.co/lrMsN9LwGd",908,0,1,0
"1507","11736","01/04/2023, 23:58:32","@komiyop The egg sandwich looks very delicious.",3,0,0,0
"1508","12250","01/03/2023, 23:18:41","Fun with toy
#homemade #for #you https://t.co/E4H6OGc1O5",9,0,0,0
"1509","5374","01/02/2023, 23:08:48","A wake-up blowjob in bed
#blonde #blowjob #homemade https://t.co/X6NBmiWUNi",22,0,1,0
"1510","12860","01/03/2023, 14:30:04","✨#GIVEAWAY ALERT✨We're #givingaway the #awardwinning #children's #picturebook, ""Jolene: Adventures of a Junk Food Q… https://t.co/ja9mvDuwid",12936,1,0,0
"1511","6435","01/01/2023, 22:18:22","May the new year bring you peace, health and joy!
•
#newyear #🎉 #newyear2023 #letterbox #insight #renew #freshstart… https://t.co/Mg5SWCudHY",22,0,1,0
"1512","9982","01/04/2023, 19:06:35","A fancy lunch !  

#foodPorn  #yumClub https://t.co/CvFe2SCNve",526,0,0,0
"1513","2397","01/02/2023, 23:05:38","Available reservation: Monkey Bar at 2023-01-02 21:45:00 for 2 #nyc #restaurants #foodie",115,0,0,0
"1514","6564","01/02/2023, 20:02:00","The holiday season has officially come to a close. Come kick back and relax with us tonight!
#UberEats #delivery… https://t.co/roKtCoqSyN",321,0,2,0
"1515","1999","01/01/2023, 18:45:22","Breakfast for wife. Poached eggs on butter croissants &amp; hash browns. #foodporn #food https://t.co/DfIDvfQfWb",44,0,0,0
"1516","1846","01/02/2023, 23:00:03","View the Complete Nutrient Profile of a Strawberry  
 https://t.co/DVap4zVwNQ 

 #food #Strawberry  #food… https://t.co/n99EBkjlUh",64,0,0,0
"1517","1165","01/02/2023, 22:28:38","Gold Standard 100% Whey Protein Powder, Double Rich Chocolate, 5 Pound .

https://t.co/igEuy6fuT4

#healthcare… https://t.co/0BAwu6Eh3F",18,0,0,0
"1518","5754","12/31/2022, 23:59:36","@EliseStefanik Eat shit🖕",137,0,0,0
"1519","6001","01/02/2023, 23:59:12","@anwit07 @EpiEllie right, so lets start a nuclear war with Russia then &amp; let those fuckers eat dirt. What is the po… https://t.co/qrZOfa4bOh",1839,0,4,1
"1520","13064","01/03/2023, 17:48:05","@buitengebieden Home delivery after New year's Party😂😂

#home 🏠🏡🏘️🏠 
#delivery 🚚
#NewYear2023 https://t.co/jTSiG2rEmD",202,0,27,3
"1521","13165","01/04/2023, 17:58:56","100 shipping problems..1 solution
.
@Shipease_IN 
.
.

#shipping #ship #logistics #maritime #cargo #sea… https://t.co/CGPN1M6kkg",9,0,0,0
"1522","9490","01/03/2023, 23:58:54","@M_Sproate29 Lroate. I’m going no sleep no food no water no chair no roof for $5000",303,0,1,0
"1523","10498","01/03/2023, 17:22:01","Take your midweek meals to another level with this sumptuous, slow-cooked beef pie with cheddar mash. Cooked low an… https://t.co/k3GOh58GHT",8985,0,1,0
"1524","6473","01/01/2023, 15:30:30","Is your New Year’s resolution to eat more #Greek #food? 😁

That sounds like a great idea! 🙌

#bristol #foodie… https://t.co/E5vMeeYS4m",84,0,0,0
"1525","5983","01/02/2023, 23:59:25","@lheeseunk Hello, It's morning now^^! Don't forget to eat ur breakfast and drink some water. Have a great TuesDay💗.… https://t.co/DCUxjhx0BI",880,0,0,0
"1526","9584","01/04/2023, 23:59:05","@VegJen @rk70534 Is it for food?",106,0,0,0
"1527","8914","12/31/2022, 12:30:04","Hi everyone! 

Auctions for sweet animals!
Ends in 5h!!!

1. Tiramisu – https://t.co/jWefQJt3qJ
2. Lollipop –… https://t.co/hHZgmNiF5R",0,0,0,0
"1528","8999","01/01/2023, 14:55:38","What's your favorite vanilla dessert?
#sweetdessert #dessert #sweet #VanillaTaste https://t.co/7yAXhGbJHk",4,0,1,0
"1529","10083","01/03/2023, 22:58:40","Available reservation: Carbone at 2023-01-04 12:00:00 for 2 #nyc #restaurants #foodie",115,0,0,0
"1530","8773","01/02/2023, 23:20:30","might go vegetarian again",337,0,2,0
"1531","913","12/31/2022, 23:45:22","First time making leche flan from an old family recipe. Hope I made my ancestors proud! #foodporn #food https://t.co/mSIqWLNI8R",44,0,1,1
"1532","3540","01/02/2023, 18:01:03","We are proud to partner with the US Minority Local Farms to source all of the premium quality fruits and veggies.
.… https://t.co/t80UgLWGdz",0,0,0,0
"1533","12088","01/03/2023, 23:42:52","Posting for Video verification
#homemade #tease #me https://t.co/HunXwxuxv6",11,0,0,0
"1534","916","01/01/2023, 16:34:56","Winter black Perigord truffles are now fully mature and the prices have dropped.  Happy New Year!

#perigord… https://t.co/fi2XdvYDaJ",1709,0,10,0
"1535","2600","01/01/2023, 13:20:12","𝗘𝗻𝗷𝗼𝘆 𝘁𝗵𝗲 𝘃𝗮𝗿𝗶𝗼𝘂𝘀 𝗽𝗿𝗼𝗱𝘂𝗰𝘁𝘀 𝗼𝗳 𝗔𝗺𝘂𝗹😀 𝑺𝒉𝒐𝒑 𝑵𝒐𝒘 🛒🛒&amp; 𝒈𝒆𝒕 𝒚𝒐𝒖𝒓 𝒐𝒓𝒅𝒆𝒓 𝒅𝒆𝒍𝒊𝒗𝒆𝒓𝒆d
#saathimart #WeAreOne #happyshopping… https://t.co/lOXiAncLFW",0,0,1,0
"1536","11062","01/03/2023, 22:00:31","Deedee is a middle-aged woman who decides to turn back the clock &amp; embarks on a bio-hacking quest. From boutique cl… https://t.co/ESJ0FyivT9",141,0,1,0
"1537","6566","01/02/2023, 19:52:32","#lobster #macandcheese

#fishandchips

#calamari

... for anyone who's still feeling their first #hangover 🤕 of 202… https://t.co/CpQUkVOmt1",9921,0,0,0
"1538","380","12/28/2022, 20:30:07","Imagine, we could have had @ZimmermanRob. We wouldn’t be the laughing stock of the country.

We were robbed by frau… https://t.co/mxXCIKKkjO",8194,1,349,124
"1539","14279","01/03/2023, 19:33:45","Pesto chicken pizza 🍕 @SalsFamilyPizza. #pesto #pizza #localbusiness #salsfamilypizza #LocalFood #franklintn https://t.co/jNFK9oILkl",716,0,1,0
"1540","8045","01/02/2023, 23:59:18","and here i am getting the kids pizza",567,0,0,0
"1541","7146","01/02/2023, 23:00:14","Gather up the family and go out to dinner to celebrate!

(865) 383-7774 • (423) 590-2777
•
•… https://t.co/6xTIGNqHBz",33,0,0,0
"1542","330","01/01/2023, 22:01:31","@donortez Best food delivery @Rhodahmi 
Best response @OritsFavour1 
Best presentation @dennissignature",3732,0,4,2
"1543","4470","12/31/2022, 23:56:13","Enjoy the perfect end to any meal with one of these #recipes. #delicious  https://t.co/EMDiN2URYC https://t.co/fHbv3qJaNh",19,0,0,0
"1544","6944","12/31/2022, 23:06:01","#CorpusChristi @SSnackdaddy is nearby serving #dinner https://t.co/aSxfKN3lSG",142,0,0,0
"1545","13262","01/03/2023, 23:58:22","gonna make cowboy spaghetti wtih the last of owen's meatballs for dinner tonight (Dabbing)",153,0,0,0
"1546","3770","01/02/2023, 21:00:01","weightlossreal3: I'm too embarrassed to show the unblurred photo of my weight loss journey this year, here is what… https://t.co/cp15JdBwRq",6,0,0,0
"1547","6977","12/31/2022, 22:06:01","#Orlando @Pimansfoodtrail is nearby serving #dinner https://t.co/O6USiQxwwZ",397,0,0,0
"1548","12392","01/04/2023, 22:37:56","Fucking Audrey&amp;#039_s cute face (real homemade)
#blowjob #amateur #homemade https://t.co/VHhtIirOo9",15,0,0,0
"1549","5641","01/02/2023, 17:45:11","Happy First Monday of the New Year! Heard this piece of advice the other day- Follow your sparks! Whatever lights y… https://t.co/PTgaQ7DYSC",20,0,0,0
"1550","9769","01/04/2023, 23:15:11","West Hollywood Celebrity Hotspot Koi Is Reborn With a Sweet New Din... (Eater LA)

Koi, a 21-year-old veteran of La… https://t.co/0jbW5ybtHp",2716,0,0,1
"1551","2468","12/31/2022, 20:01:00","#Tasty sofiasweetcake https://t.co/uwgytetS3Z https://t.co/EERjSh0cqv",1212,0,0,0
"1552","142","12/27/2022, 05:33:44","i will never turn down pasta.",494303,1,1701,648
"1553","6688","12/31/2022, 23:58:18","Celebratory Shabbat dinner last night. We have a good time. 🍷 https://t.co/IMuqP0OfMP https://t.co/4NPCmTOH8x",2438,0,7,0
"1554","9537","01/04/2023, 23:59:44","@LucyaliceD Ooh a hobby!?!

Maybe I could write a book with great tips like ""Save lemon peel and use it to clean yo… https://t.co/SRwzT7UaI8",2316,0,0,0
"1555","1670","12/31/2022, 23:27:58","365 #days are
365 new #opportunities.
#BREAK A BAD #HABIT, #LEARN SOMETHING NEW, READ A #BOOK, DO A GOOD DEED,… https://t.co/emio8Ov7ws",544,0,0,0
"1556","10947","01/04/2023, 21:24:31","Wait why is eating #HealthyFood fun? I’m genuinely enjoying looking at all the different calorie amount in foods and monitoring it!",3,0,0,0
"1557","5074","12/31/2022, 23:45:11","@SP4124 @elonmusk But isn’t homemade pizza more expensive than store bought? 👀",4789,0,1,0
"1558","629","01/01/2023, 21:41:27","Apple Goat Cheese Puff Pastry #vodapav #food #vodapavfood #foodie #foods #foodie #foodlove #foodblog https://t.co/YGlta7xFQe",130,0,1,0
"1559","660","01/01/2023, 18:07:17","Reality Kings - Sexy MILF lesbian seduces her nineteen year old GF into beD
#Getting #a #taste https://t.co/n7GXUqlJ9r",13,0,0,0
"1560","12291","01/03/2023, 22:35:05","kinky slut 2
#homemade https://t.co/ngePZNsYI1",6,0,0,0
"1561","937","01/01/2023, 16:21:25","India a #vegetarian state??? 😄

The narrative is political, map is not

@Rukmini https://t.co/qbomOejQCM",192,0,2,0
"1562","13759","01/04/2023, 23:55:56","@AsTheWorldBurnz @ChefGruel Last?! I'd eat that for breakfast, lunch, dinner and snacks in between!",625,0,4,0
"1563","5175","01/02/2023, 23:50:02","I earned a spanking from Daddy today... My homemade video https://t.co/hcWow3PeeS",37188,0,1,0
"1564","5549","01/01/2023, 18:41:21","Amaretto Poached Pears #vodapav #food #vodapavfood #foodie #foods #foodie #foodlove #foodblog https://t.co/dibNBFO5i4",132,0,0,0
"1565","10597","01/04/2023, 17:38:04","Can You Incorporate Vegan Eating Into Your Present Diet https://t.co/vUhDl9dPiQ  #vege #vegetarian #vegan #food… https://t.co/2mDvzb3dhW",251,0,0,0
"1566","11828","01/03/2023, 22:23:05","CHICK'N &amp; DUMPLINGS is our current Blue Plate Special, but only through Wed., 1/4. (#vegan) #hearty #comforting… https://t.co/HrcEY931JK",3554,0,8,0
"1567","9962","01/04/2023, 20:13:11","Hamburger with Onions #recipe on https://t.co/4jNR6yp9V7 #food #foodporn #foodpics #foodie #yum #cook #cooking… https://t.co/v4NyJdx1dJ",961,0,0,0
"1568","8399","01/02/2023, 19:11:11","Delivered 10 cases of @climaxspringwater to Hot Rod’s Pizza in Hindman, Kentucky. #haveaclimax #climaxspringwater… https://t.co/3OJ3UvA50r",115,0,0,0
"1569","8885","12/31/2022, 14:56:59","FREE SUBSCRIPTION‼️⏰

Do you want to meet me?😈🍑
Subscribe to my OnlyFans!💙🔥

➡️ https://t.co/Myt9bkZnl9

#OnlyFans… https://t.co/y17IGaGWKW",71,0,1,1
"1570","15041","01/04/2023, 09:13:04","Voice of a customer,

For Order: 044-4269 7888

Like us: Facebook: https://t.co/GUodbFL5CL
Follow us:… https://t.co/bg8RxfeGob",3,0,0,0
"1571","8652","01/01/2023, 23:37:41","Lifeable Prenatal Multivitamin – Great Tasting Natural Flavor Gummy – Vegetarian Vitamin Supplement – with Vitamins… https://t.co/QPTOugOLpL",1,0,0,0
"1572","52","01/01/2023, 23:59:04","Learning Resources New Sprouts Healthy Breakfast, Pretend Play Toys for Toddlers, Play food for Kids, Play Breakfas… https://t.co/ccX34kW6xL",9,0,0,0
"1573","9169","12/29/2022, 12:27:04","1cup makke ke aate se bnaye bhot sare nachoz | Kurkure Nachos Recipe😍😋
@CookWithParul @YouTubeIndia
@YouTubeFanFest… https://t.co/eGtbyripYq",334,0,0,0
"1574","9043","01/02/2023, 19:48:29","Sweet Sixteen Sparkle Word Cloud Pink ID265 Wrapping Paper Sheets #elegant #sixteenth #16th #glitter #sweet… https://t.co/mGuqBjhPBJ",2184,0,0,1
"1575","245","12/27/2022, 18:37:37","#Spain unveils €10bn package of anti-inflation measures. Measures include extension of tax breaks, new aid for fami… https://t.co/X9ghuQ84ak",291525,1,395,116
"1576","12036","01/03/2023, 23:54:07","homemade chicken parm for dinner tonight 😌",3054,0,1,0
"1577","3514","01/02/2023, 19:33:37","90% Discount -- Meal Planning for Athletes -- Optimize Your Nutrition, Perform Better, Save Money... Sign Up Today!… https://t.co/KxyQunS4qP",1084,0,1,0
"1578","5069","12/31/2022, 23:46:00","That homemade tunacado is sum serious omg joe n juice who",304,0,0,0
"1579","3967","01/01/2023, 23:55:21","Im live for some cooking, gaming and fuuun, come through and say hiiiii 🥰https://t.co/D3EEXq61Vt",375,0,0,0
"1580","7688","01/01/2023, 18:10:45","#Sundayvibes!
Some call it #Brunch we call it #Lunch!
Make a Plan, Bring a Friend!
We'd love to see you!… https://t.co/Br9HvwL8xW",3299,0,1,1
"1581","11866","01/03/2023, 18:45:39","This easy Sri Lankan deviled chicken recipe is full of spices, juicy chicken and fresh vegetables. Give it a try!… https://t.co/xfgBrCOo4k",1478,0,0,0
"1582","4810","01/01/2023, 20:00:06","@JamieCollabro Look's #Delicious",1963,0,0,0
"1583","9751","01/04/2023, 23:27:04","waffle anyone ? #waffles #food https://t.co/MCfLCBwwXP",1216,0,6,0
"1584","12069","01/03/2023, 23:46:18","Okay... First time making homemade #PiñaColadas.

Let's see if I succeed ;D",515,0,0,0
"1585","7314","12/31/2022, 23:50:13","Mf’rs use to come back to class big full and ain’t wanna do nothing after “B Lunch” 😂",2265,0,1,0
"1586","4845","01/01/2023, 16:54:16","Avocado Dark-chocolate Madeleines

In this post, you will get to know about ""Avocado Dark-chocolate Madeleines""

To… https://t.co/qTOJ5eNHgK",81,0,0,0
"1587","1863","12/31/2022, 22:24:14","yummy buffalo chicken poutine at @Leopoldstavern #Calgary #yyc #foodie #foodporn https://t.co/YcRnAPoqZY",1240,0,1,0
"1588","5912","01/01/2023, 23:58:47","@messyf4ceAK I'd eat that pussy all night",74,0,0,0
"1589","9722","01/04/2023, 23:55:13","#Food is the 🔑 https://t.co/sxqrpeek1a",1397,0,2,1
"1590","13962","01/04/2023, 18:58:18","Fried chicken and homemade French fries  #Lunch https://t.co/YLubOFumFU",277,0,2,1
"1591","11092","01/03/2023, 21:00:20","You’ve waited long enough - the official release of our ins and outs list of 2023 is here! 

Leave a comment below… https://t.co/BUuXbcMCW5",6076,0,12,1
"1592","9842","01/03/2023, 21:47:09","Cookies 🍪 ❤️ 

#cookies #cookie #food #foodporn #amantegados https://t.co/IyKJO783Ao",1,0,0,0
"1593","2071","01/02/2023, 21:36:02","My first purple sweet potato - ice cream 🍠🍦it actually works and doesn‘t even need a filter 😍 
 
#Food #FoodPorn… https://t.co/e1B7fwBJCP",16835,0,3,0
"1594","7438","01/02/2023, 23:59:07","@dwcprodz @T_Loper1 @79illwill Truly wonder if Weiderer and Biggs enjoy football. They’re the goth kids all alone at the lunch table.",207,0,0,0
"1595","14805","01/03/2023, 14:48:40","Tengo algo #dulce para #martesdetetas 🥳😘

Hoy something #sweet for this week's #tittyTuesday 🥳😘 https://t.co/hlcM6CiT9Z",2309,0,58,6
"1596","8","01/01/2023, 23:59:55","@MaryPeltola U.S. inflation this year... food at elementary &amp; secondary schools +254.1 % ONLY IN AMERICA https://t.co/8MGF4fcCxz",7,0,0,0
"1597","2522","12/31/2022, 10:29:09","Team Kimball wishes all its patrons a very happy and successful year ahead.

#kimball #kimballarabia… https://t.co/asnZjapxRv",105,0,1,1
"1598","14305","01/03/2023, 18:06:57",".@katieparla gives her top #pizza #recommendations for #Rome including Pizzeria Bonci https://t.co/I1bOfU3FjF… https://t.co/BmrOiaIa4T",2735,0,1,1
"1599","4842","01/01/2023, 17:00:25","It's a #NewYear, so let's start 2023 with a #PorkRind bang! 🥁

There's no better #recipe when it comes to something… https://t.co/RNdpp1vqjI",10160,0,2,1
"1600","14258","01/03/2023, 20:36:18","Man I can’t wait for these shows to return this month.. @TLC you started something with these. Pure comedy 😂😂😂😂… https://t.co/VsmGkrgXR1",275,0,0,0
"1601","826","01/01/2023, 12:24:02","Soft Drink - ICONic Grass Fed Protein Drinks, Vanilla Bean (12 Pack) | Low Carb, High Protein Shakes | Lactose ==&gt;… https://t.co/M3inCYnE5W",1392,0,6,0
"1602","12668","01/03/2023, 23:59:27","@mattgaetz Thank you for giving them the finger today. Eat shit, Uniparty.",24,0,0,0
"1603","14321","01/04/2023, 23:21:55","Consumers want Fresh Prepared Food When Eating-In or Eating-Out #FoodSales #Pizza #Burgers #FrenchFries #Salad… https://t.co/ULfD0mdBPN",1051,0,2,3
"1604","9627","01/03/2023, 23:48:16","~This Rose Chai Recipe Will Bust Nerves With Every Sip~
https://t.co/VSI2cXnbok
#News #Information #Business… https://t.co/x8WUWUG8EF",95,0,0,0
"1605","425","01/01/2023, 23:58:52","New Year dinner- chicken biryani 😍😍😍

Don’t miss the reflection of the setting sun.

*ignore the box with tobacco a… https://t.co/C4T5vSLRCa",7198,0,40,0
"1606","7283","12/31/2022, 23:53:39","@mslauraweldon @sophxthompson @harvey_r_j Indeed I have but what you don’t see is all the subsidized meals, a lot o… https://t.co/wDphpCg41X",209,0,0,0
"1607","804","01/01/2023, 21:01:33","""Just discovered this new weight loss program that looks like a breeze! No intense workouts or strict diets are req… https://t.co/45Ivu0kIYL",5553,0,1,0
"1608","139","01/01/2023, 23:59:14","btw you're not supposed to recycle pizza boxes, they have dried grease on them which makes them NOT recyclable, how… https://t.co/RIcbrmgUUI",568,0,2,0
